,Date,X,Site_Code,ID.x,Month,Pool,Gear_Type,SiteName,SiteType,Set.Time,Pull.Time,Start.Easting,Start.Northing,Stop.Easting,Stop.Northing,Depth,DO,Conductivity,Specific.Conductivity,Temperature,Turbidity,Cover,Location,Wind,Weather,Notes,Preservative,ElapsedTime.minutes.,Start.Flow,Stop.Flow,Flow,Year,ID.y,Fish_Code,Family,Length,Comments,Well_ID,Age,Growth_Rate,Hatch_Date,Hatch_Month,Stage
619,5/23/2018,754,WAW052318.03,1147,May,19,Light Trap,Waggoner 3,Tributary,00-Jan-00,00-Jan-00,638221,4479081,NA,NA,61,6,0.3735,0.3823,23.8,0,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,15,MIS006,Catostomidae,11.1,Only 1 Otolith,1A6,19,1.711711712,5/4/2018,4-May,15.7
620,5/24/2018,395,FTM052418.05,1210,May,19,Light Trap,Madison 5,Backwater,00-Jan-00,00-Jan-00,643513,4497530,NA,NA,61,8,0.3832,0.3924,23.6,18.4,Open,Open,Calm,Clear,,NA,69,0,0,0,2018,167,MIS158,Percidae,8.6,,2F2,24,2.790697674,4/30/2018,30-Apr,15.15
621,5/24/2018,396,FTM052418.05,1210,May,19,Light Trap,Madison 5,Backwater,00-Jan-00,00-Jan-00,643513,4497530,NA,NA,61,8,0.3832,0.3924,23.6,18.4,Open,Open,Calm,Clear,,NA,69,0,0,0,2018,168,MIS159,Percidae,9,,2F3,21,2.333333333,5/3/2018,3-May,15.15
622,5/24/2018,397,FTM052418.05,1210,May,19,Light Trap,Madison 5,Backwater,00-Jan-00,00-Jan-00,643513,4497530,NA,NA,61,8,0.3832,0.3924,23.6,18.4,Open,Open,Calm,Clear,,NA,69,0,0,0,2018,163,MIS154,Catostomidae,15.3,,2.00E+10,26,1.699346405,4/28/2018,28-Apr,15.15
623,5/24/2018,398,FTM052418.05,1210,May,19,Light Trap,Madison 5,Backwater,00-Jan-00,00-Jan-00,643513,4497530,NA,NA,61,8,0.3832,0.3924,23.6,18.4,Open,Open,Calm,Clear,,NA,69,0,0,0,2018,165,MIS156,Catostomidae,11.3,,2.00E+12,20,1.769911504,5/4/2018,4-May,15.15
624,5/24/2018,399,FTM052418.05,1210,May,19,Light Trap,Madison 5,Backwater,00-Jan-00,00-Jan-00,643513,4497530,NA,NA,61,8,0.3832,0.3924,23.6,18.4,Open,Open,Calm,Clear,,NA,69,0,0,0,2018,166,MIS157,Catostomidae,10,,2F1,34,3.4,4/20/2018,20-Apr,15.15
625,5/24/2018,400,FTM052418.05,1210,May,19,Light Trap,Madison 5,Backwater,00-Jan-00,00-Jan-00,643513,4497530,NA,NA,61,8,0.3832,0.3924,23.6,18.4,Open,Open,Calm,Clear,,NA,69,0,0,0,2018,170,MIS161,Centrarchidae,10.8,,2F5,30,2.777777778,4/24/2018,24-Apr,15.15
626,5/24/2018,401,FTM052418.05,1210,May,19,Light Trap,Madison 5,Backwater,00-Jan-00,00-Jan-00,643513,4497530,NA,NA,61,8,0.3832,0.3924,23.6,18.4,Open,Open,Calm,Clear,,NA,69,0,0,0,2018,171,MIS162,Centrarchidae,8.9,,2F6,26,2.921348315,4/28/2018,28-Apr,15.15
627,5/24/2018,402,FTM052418.05,1210,May,19,Light Trap,Madison 5,Backwater,00-Jan-00,00-Jan-00,643513,4497530,NA,NA,61,8,0.3832,0.3924,23.6,18.4,Open,Open,Calm,Clear,,NA,69,0,0,0,2018,164,MIS155,Catostomidae,15.1,,2.00E+11,29,1.920529801,4/25/2018,25-Apr,15.15
628,5/24/2018,403,FTM052418.05,1210,May,19,Light Trap,Madison 5,Backwater,00-Jan-00,00-Jan-00,643513,4497530,NA,NA,61,8,0.3832,0.3924,23.6,18.4,Open,Open,Calm,Clear,,NA,69,0,0,0,2018,169,MIS160,Percidae,10.1,,2F4,18,1.782178218,5/6/2018,6-May,15.15
629,5/24/2018,404,FTM052418.05,1210,May,19,Light Trap,Madison 5,Backwater,00-Jan-00,00-Jan-00,643513,4497530,NA,NA,61,8,0.3832,0.3924,23.6,18.4,Open,Open,Calm,Clear,,NA,69,0,0,0,2018,162,MIS153,Catostomidae,13.2,Only 1 Otolith,2.00E+09,26,1.96969697,4/28/2018,28-Apr,15.15
630,5/24/2018,405,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,110,MIS101,Catostomidae,8.3,,2A5,13,1.56626506,5/11/2018,11-May,15.15
631,5/24/2018,406,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,113,MIS104,Cyprinidae,10.7,,2A8,19,1.775700935,5/5/2018,5-May,15.15
632,5/24/2018,407,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,112,MIS103,Percidae,8.4,,2A7,13,1.547619048,5/11/2018,11-May,15.15
633,5/24/2018,408,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,115,MIS106,Cyprinidae,11.3,,2A10,22,1.946902655,5/2/2018,2-May,15.15
634,5/24/2018,409,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,117,MIS108,Centrarchidae,5.7,,2A12,10,1.754385965,5/14/2018,14-May,15.15
635,5/24/2018,410,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,114,MIS105,Cyprinidae,10.1,,2A9,25,2.475247525,4/29/2018,29-Apr,15.15
636,5/24/2018,411,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,111,MIS102,Percidae,6,,2A6,10,1.666666667,5/14/2018,14-May,15.15
637,5/24/2018,412,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,107,MIS098,Catostomidae,12.4,,2A2,16,1.290322581,5/8/2018,8-May,15.15
638,5/24/2018,413,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,118,MIS109,Centrarchidae,6.9,,2B1,12,1.739130435,5/12/2018,12-May,15.15
639,5/24/2018,414,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,104,MIS095,Catostomidae,13,,1H11,31,2.384615385,4/23/2018,23-Apr,15.15
640,5/24/2018,415,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,108,MIS099,Catostomidae,13.7,,2A3,26,1.897810219,4/28/2018,28-Apr,15.15
641,5/24/2018,416,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,106,MIS097,Catostomidae,13.2,,2A1,26,1.96969697,4/28/2018,28-Apr,15.15
642,5/24/2018,417,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,105,MIS096,Catostomidae,11.8,,1H12,19,1.610169492,5/5/2018,5-May,15.15
643,5/24/2018,418,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,116,MIS107,Cyprinidae,10.8,,2A11,24,2.222222222,4/30/2018,30-Apr,15.15
644,5/24/2018,419,FTM052418.11,1216,May,19,Light Trap,Madison 11,Backwater,00-Jan-00,00-Jan-00,645647,4499493,NA,NA,49,4.1,0.403,0.3929,26.4,18.1,Vegetation,Open,Calm,Clear,,NA,64,0,0,0,2018,109,MIS100,Catostomidae,12,,2A4,20,1.666666667,5/4/2018,4-May,15.15
645,5/24/2018,420,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,72,MIS063,Catostomidae,11.3,,1F3,22,1.946902655,5/2/2018,2-May,15.15
646,5/24/2018,421,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,71,MIS062,Catostomidae,13.8,,1F2,28,2.028985507,4/26/2018,26-Apr,15.15
647,5/24/2018,422,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,73,MIS064,Catostomidae,12.9,,1F4,22,1.705426357,5/2/2018,2-May,15.15
648,5/24/2018,423,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,74,MIS065,Catostomidae,13.7,,1F5,25,1.824817518,4/29/2018,29-Apr,15.15
649,5/24/2018,424,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,70,MIS061,Catostomidae,13.9,,1F1,28,2.014388489,4/26/2018,26-Apr,15.15
650,5/24/2018,425,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,75,MIS066,Catostomidae,13.1,,1F6,30,2.290076336,4/24/2018,24-Apr,15.15
651,5/24/2018,426,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,68,MIS059,Catostomidae,13.3,,1.00E+11,21,1.578947368,5/3/2018,3-May,15.15
652,5/24/2018,427,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,77,MIS068,Percidae,8.7,,1F8,15,1.724137931,5/9/2018,9-May,15.15
653,5/24/2018,428,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,78,MIS069,Cyprinidae,6,,1F9,15,2.5,5/9/2018,9-May,15.15
654,5/24/2018,429,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,69,MIS060,Catostomidae,13.7,,1.00E+12,28,2.04379562,4/26/2018,26-Apr,15.15
655,5/24/2018,430,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,79,MIS070,Cyprinidae,6.1,,1F10,14,2.295081967,5/10/2018,10-May,15.15
656,5/24/2018,431,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,76,MIS067,Catostomidae,11.8,,1F7,25,2.118644068,4/29/2018,29-Apr,15.15
657,5/24/2018,432,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,66,MIS057,Catostomidae,14.5,,1.00E+09,35,2.413793103,4/19/2018,19-Apr,15.15
658,5/24/2018,433,FTM052418.12,1217,May,19,Light Trap,Madison 12,Backwater,00-Jan-00,00-Jan-00,645438,4499494,NA,NA,49,8.7,0.3861,0.391,24.2,111,Both,Open,Calm,Clear,,NA,62,0,0,0,2018,67,MIS058,Catostomidae,15.5,Only 1 Otolith,1.00E+10,24,1.548387097,4/30/2018,30-Apr,15.15
659,6/18/2018,558,LOL061818.02,1273,June,19,Light Trap,Lotus Patch 2,Vegetation,00-Jan-00,00-Jan-00,638954,4474104,NA,NA,52,4.2,0.4421,0.424,27.2,40.1,Vegetation,Open,Calm,Clear,,NA,82,0,0,0,2018,156,MIS147,Cyprinidae,5.5,,2.00E+03,12,2.181818182,6/6/2018,6-Jun,13.98
660,6/18/2018,559,LOL061818.02,1273,June,19,Light Trap,Lotus Patch 2,Vegetation,00-Jan-00,00-Jan-00,638954,4474104,NA,NA,52,4.2,0.4421,0.424,27.2,40.1,Vegetation,Open,Calm,Clear,,NA,82,0,0,0,2018,151,MIS142,Cyprinidae,4.9,,2D10,7,1.428571429,6/11/2018,11-Jun,13.98
661,6/18/2018,560,LOL061818.02,1273,June,19,Light Trap,Lotus Patch 2,Vegetation,00-Jan-00,00-Jan-00,638954,4474104,NA,NA,52,4.2,0.4421,0.424,27.2,40.1,Vegetation,Open,Calm,Clear,,NA,82,0,0,0,2018,155,MIS146,Cyprinidae,9.3,,2.00E+02,15,1.612903226,6/3/2018,3-Jun,13.98
662,6/18/2018,561,LOL061818.02,1273,June,19,Light Trap,Lotus Patch 2,Vegetation,00-Jan-00,00-Jan-00,638954,4474104,NA,NA,52,4.2,0.4421,0.424,27.2,40.1,Vegetation,Open,Calm,Clear,,NA,82,0,0,0,2018,149,MIS140,Cyprinidae,5.1,,2D8,11,2.156862745,6/7/2018,7-Jun,13.98
663,6/18/2018,562,LOL061818.02,1273,June,19,Light Trap,Lotus Patch 2,Vegetation,00-Jan-00,00-Jan-00,638954,4474104,NA,NA,52,4.2,0.4421,0.424,27.2,40.1,Vegetation,Open,Calm,Clear,,NA,82,0,0,0,2018,150,MIS141,Cyprinidae,5.4,,2D9,13,2.407407407,6/5/2018,5-Jun,13.98
664,6/18/2018,555,LOL061818.02,1273,June,19,Light Trap,Lotus Patch 2,Vegetation,00-Jan-00,00-Jan-00,638954,4474104,NA,NA,52,4.2,0.4421,0.424,27.2,40.1,Vegetation,Open,Calm,Clear,,NA,82,0,0,0,2018,152,MIS143,Cyprinidae,6.2,,2D11,10,1.612903226,6/8/2018,8-Jun,13.98
665,6/18/2018,556,LOL061818.02,1273,June,19,Light Trap,Lotus Patch 2,Vegetation,00-Jan-00,00-Jan-00,638954,4474104,NA,NA,52,4.2,0.4421,0.424,27.2,40.1,Vegetation,Open,Calm,Clear,,NA,82,0,0,0,2018,154,MIS145,Cyprinidae,6.8,Can't Read,2.00E+01,NA,0,#VALUE!,#VALUE!,13.98
666,6/18/2018,557,LOL061818.02,1273,June,19,Light Trap,Lotus Patch 2,Vegetation,00-Jan-00,00-Jan-00,638954,4474104,NA,NA,52,4.2,0.4421,0.424,27.2,40.1,Vegetation,Open,Calm,Clear,,NA,82,0,0,0,2018,153,MIS144,Cyprinidae,4.9,,2D12,13,2.653061224,6/5/2018,5-Jun,13.98
667,6/7/2018,519,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,798,MISS789,Cyprinidae,6.6,,,18,2.727272727,5/20/2018,20-May,11.39
668,6/7/2018,520,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,799,MISS790,Cyprinidae,6.7,,,17,2.537313433,5/21/2018,21-May,11.39
669,6/7/2018,523,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,793,MISS784,Cyprinidae,8.2,,,20,2.43902439,5/18/2018,18-May,11.39
670,6/7/2018,524,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,805,MISS796,Centrarchidae,9.9,,,26,2.626262626,5/12/2018,12-May,11.39
671,6/7/2018,522,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,790,MISS781,Cyprinidae,8.1,,,22,2.716049383,5/16/2018,16-May,11.39
672,6/7/2018,518,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,803,MISS794,Centrarchidae,6.6,,,16,2.424242424,5/22/2018,22-May,11.39
673,6/7/2018,772,WAW060718.02,1171,June,19,Light Trap,Waggoner 2,Tributary,00-Jan-00,00-Jan-00,638216,4479084,NA,NA,62,5.6,0.4461,0.4356,26.2,11,Vegetation,Shore,Calm,Clear,,NA,78,0,0,0,2018,532,MIS523,Cyprinidae,6.9,,6D7,14,2.028985507,5/24/2018,24-May,11.39
674,6/7/2018,521,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,802,MISS793,Centrarchidae,4.9,,,15,3.06122449,5/23/2018,23-May,11.39
675,6/7/2018,517,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,792,MISS783,Cyprinidae,6.2,,,22,3.548387097,5/16/2018,16-May,11.39
676,6/7/2018,775,WAW060718.02,1171,June,19,Light Trap,Waggoner 2,Tributary,00-Jan-00,00-Jan-00,638216,4479084,NA,NA,62,5.6,0.4461,0.4356,26.2,11,Vegetation,Shore,Calm,Clear,,NA,78,0,0,0,2018,521,MIS512,Atherinidae,7.1,,6C8,10,1.408450704,5/28/2018,28-May,11.39
677,6/7/2018,776,WAW060718.02,1171,June,19,Light Trap,Waggoner 2,Tributary,00-Jan-00,00-Jan-00,638216,4479084,NA,NA,62,5.6,0.4461,0.4356,26.2,11,Vegetation,Shore,Calm,Clear,,NA,78,0,0,0,2018,531,MIS522,Cyprinidae,9.6,,6D6,21,2.1875,5/17/2018,17-May,11.39
678,6/7/2018,773,WAW060718.02,1171,June,19,Light Trap,Waggoner 2,Tributary,00-Jan-00,00-Jan-00,638216,4479084,NA,NA,62,5.6,0.4461,0.4356,26.2,11,Vegetation,Shore,Calm,Clear,,NA,78,0,0,0,2018,522,MIS513,Atherinidae,11.1,,6C9,11,0.990990991,5/27/2018,27-May,11.39
679,6/7/2018,774,WAW060718.02,1171,June,19,Light Trap,Waggoner 2,Tributary,00-Jan-00,00-Jan-00,638216,4479084,NA,NA,62,5.6,0.4461,0.4356,26.2,11,Vegetation,Shore,Calm,Clear,,NA,78,0,0,0,2018,520,MIS511,Atherinidae,11.2,,6C7,17,1.517857143,5/21/2018,21-May,11.39
680,6/7/2018,525,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,795,MISS786,Cyprinidae,7.2,,,20,2.777777778,5/18/2018,18-May,11.39
681,6/7/2018,526,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,797,MISS788,Cyprinidae,7.9,,,24,3.037974684,5/14/2018,14-May,11.39
682,6/7/2018,777,WAW060718.02,1171,June,19,Light Trap,Waggoner 2,Tributary,00-Jan-00,00-Jan-00,638216,4479084,NA,NA,62,5.6,0.4461,0.4356,26.2,11,Vegetation,Shore,Calm,Clear,,NA,78,0,0,0,2018,526,MIS517,Atherinidae,4.7,,6D1,11,2.340425532,5/27/2018,27-May,11.39
683,6/7/2018,778,WAW060718.02,1171,June,19,Light Trap,Waggoner 2,Tributary,00-Jan-00,00-Jan-00,638216,4479084,NA,NA,62,5.6,0.4461,0.4356,26.2,11,Vegetation,Shore,Calm,Clear,,NA,78,0,0,0,2018,524,MIS515,Atherinidae,8.6,,6C11,19,2.209302326,5/19/2018,19-May,11.39
684,6/7/2018,516,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,804,MISS795,Centrarchidae,9.1,,,24,2.637362637,5/14/2018,14-May,11.39
685,6/7/2018,771,WAW060718.02,1171,June,19,Light Trap,Waggoner 2,Tributary,00-Jan-00,00-Jan-00,638216,4479084,NA,NA,62,5.6,0.4461,0.4356,26.2,11,Vegetation,Shore,Calm,Clear,,NA,78,0,0,0,2018,519,MIS510,Atherinidae,6.4,,6C6,13,2.03125,5/25/2018,25-May,11.39
686,6/7/2018,530,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,811,MISS802,Catostomidae,9.5,,,21,2.210526316,5/17/2018,17-May,11.39
687,6/7/2018,531,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,796,MISS787,Cyprinidae,7.8,,,24,3.076923077,5/14/2018,14-May,11.39
688,6/7/2018,532,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,791,MISS782,Cyprinidae,6.9,,,21,3.043478261,5/17/2018,17-May,11.39
689,6/7/2018,533,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,800,MISS791,Centrarchidae,8.8,,,27,3.068181818,5/11/2018,11-May,11.39
690,6/7/2018,534,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,806,MISS797,Centrarchidae,7,,,18,2.571428571,5/20/2018,20-May,11.39
691,6/7/2018,535,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,809,MISS800,Centrarchidae,4.5,,,23,5.111111111,5/15/2018,15-May,11.39
692,6/7/2018,536,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,807,MISS798,Centrarchidae,6.4,,,30,4.6875,5/8/2018,8-May,11.39
693,6/7/2018,537,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,810,MISS801,Clupeidae,13.9,,,22,1.582733813,5/16/2018,16-May,11.39
694,6/7/2018,779,WAW060718.02,1171,June,19,Light Trap,Waggoner 2,Tributary,00-Jan-00,00-Jan-00,638216,4479084,NA,NA,62,5.6,0.4461,0.4356,26.2,11,Vegetation,Shore,Calm,Clear,,NA,78,0,0,0,2018,518,MIS509,Atherinidae,9,,6C5,14,1.555555556,5/24/2018,24-May,11.39
695,6/7/2018,780,WAW060718.02,1171,June,19,Light Trap,Waggoner 2,Tributary,00-Jan-00,00-Jan-00,638216,4479084,NA,NA,62,5.6,0.4461,0.4356,26.2,11,Vegetation,Shore,Calm,Clear,,NA,78,0,0,0,2018,534,MIS525,Cyprinidae,7.8,,6D9,16,2.051282051,5/22/2018,22-May,11.39
696,6/7/2018,527,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,808,MISS799,Centrarchidae,8.1,,,36,4.444444444,5/2/2018,2-May,11.39
697,6/7/2018,528,LAR060718.04,1169,June,19,Light Trap,Larrys 4,Tributary,00-Jan-00,00-Jan-00,638861,4480741,NA,NA,79,9.7,0.434,0.416,27.2,13.9,Woody,Shore,Calm,Clear,,NA,76,0,0,0,2018,794,MISS785,Cyprinidae,7.3,,,21,2.876712329,5/17/2018,17-May,11.39
